Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"104280113","","15000","15000","15000"," 36 months","  5.32%","451.73","A","A1","Executive Account Manager","10+ years","MORTGAGE","182000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104280113","","debt_consolidation","Debt consolidation","751xx","TX","9.35","0","Nov-1974","740","744","0","","","13","0","34623","33.7%","32","w","0.00","0.00","16173.8281184548","16173.83","15000.00","1173.83","0.0","0.0","0.0","Jul-2019","4437.72","","Mar-2020","729","725","0","","1","Individual","","","","0","0","233521","0","1","0","1","24","2667","59","2","2","12503","42","102600","1","6","0","4","17963","55203","26","0","0","92","508","8","8","5","8","","17","","0","3","6","7","11","9","10","16","6","13","0","0","0","2","100","0","0","0","325464","50766","74600","4508","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103922044","","20000","20000","20000"," 36 months"," 10.49%","649.96","B","B2","driver","10+ years","RENT","95000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103922044","","other","Other","070xx","NJ","31.22","0","Apr-1987","750","754","1","","","17","0","12182","37.4%","27","w","0.00","0.00","23374.65","23374.65","20000.00","3374.65","0.0","0.0","0.0","Mar-2020","649.36","Apr-2020","Mar-2020","774","770","0","","1","Individual","","","","0","0","53238","0","5","1","3","11","41056","52","0","1","5544","47","32600","1","3","1","4","3327","18660","34.8","0","0","114","125","17","11","0","17","","0","","0","6","7","7","10","10","11","16","7","17","0","0","0","1","100","0","0","0","112739","53238","28600","78672","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104190249","","3600","3600","3600"," 36 months","  7.49%","111.97","A","A4","Code/Compliance Inspector","10+ years","MORTGAGE","120000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104190249","","other","Other","467xx","IN","18.9","0","Aug-1992","720","724","1","","96","18","1","5658","14.9%","33","w","0.00","0.00","3765.0987514352","3765.10","3600.00","165.10","0.0","0.0","0.0","Dec-2017","2984.31","","Mar-2020","769","765","0","","1","Individual","","","","0","0","36506","2","6","2","6","2","30848","55","4","7","1020","39","37900","3","1","4","13","2147","7980","11.3","0","0","166","295","3","2","0","9","","2","","0","1","4","2","3","17","12","16","4","18","0","0","0","6","100","0","1","0","93599","36506","9000","55699","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103487254","","14400","14400","14400"," 36 months"," 12.74%","483.4","C","C1","","n/a","MORTGAGE","61000","Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103487254","","credit_card","Credit card refinancing","864xx","AZ","14.24","0","Dec-1989","670","674","0","41","","10","0","15377","62%","15","w","477.95","477.95","16923.52","16923.52","13922.05","3001.47","0.0","0.0","0.0","Mar-2020","483.4","Apr-2020","Mar-2020","704","700","0","41","1","Individual","","","","0","0","137118","1","1","1","1","11","9471","85","2","3","6352","69","24800","0","1","4","5","13712","1648","90.3","0","0","127","327","6","6","1","6","","11","41","1","7","8","7","10","2","8","12","8","10","0","0","0","4","86.7","71.4","0","0","152644","24848","17000","11119","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104049988","","15000","15000","15000"," 60 months"," 14.99%","356.78","C","C4","Senior Superintendent","10+ years","MORTGAGE","125000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104049988","","other","Other","064xx","CT","17.25","0","Sep-1989","725","729","0","","","11","0","53167","75.3%","18","w","7358.09","7358.09","12819.1","12819.10","7641.91","5177.19","0.0","0.0","0.0","Mar-2020","356.78","Apr-2020","Mar-2020","649","645","0","","1","Individual","","","","0","0","90423","0","2","0","1","22","16197","54","0","3","15199","69","70600","1","0","0","4","8220","13968","76.8","0","0","158","245","16","16","2","16","","16","","0","5","7","6","8","6","8","10","7","11","0","0","0","0","100","66.7","0","0","148572","69364","60300","30224","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104046532","","10000","10000","10000"," 36 months"," 12.74%","335.69","C","C1","Product Specialist ","10+ years","OWN","40000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104046532","","debt_consolidation","Debt consolidation","324xx","FL","8.85","0","Mar-1997","700","704","0","","","7","0","9227","55.9%","15","f","0.00","0.00","10970.7137134966","10970.71","10000.00","970.71","0.0","0.0","0.0","Feb-2018","7963.66","","Mar-2020","754","750","0","","1","Individual","","","","0","0","9227","0","0","0","0","139","0","","1","3","5454","56","16500","0","0","1","3","1318","1691","79.4","0","0","234","240","8","8","2","31","","8","","0","2","4","2","3","2","7","11","4","7","0","0","0","1","100","50","0","0","16500","9227","8200","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103739310","","8400","8400","8400"," 36 months"," 11.39%","276.56","B","B3","IT Tech","8 years","MORTGAGE","50000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103739310","","other","Other","454xx","OH","15.63","0","Apr-2005","675","679","0","","","14","0","12831","30.3%","30","w","0.00","0.00","3464.45","3464.45","1417.67","507.62","0.0","1539.16","277.0488","Nov-2017","276.56","","Oct-2018","574","570","0","","1","Individual","","","","0","271","161061","3","2","1","2","10","38760","105","4","8","5338","65","42300","4","1","7","10","12389","24145","33.1","0","0","131","143","4","4","4","4","","10","","0","4","5","7","11","9","11","16","5","14","0","0","0","5","100","14.3","0","0","205671","51591","36100","36876","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104028593","","4600","4600","4600"," 36 months"," 11.39%","151.45","B","B3","cable technician","4 years","RENT","44470","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104028593","","credit_card","Credit card refinancing","066xx","CT","13.43","0","Dec-2003","770","774","1","","","7","0","5400","19.1%","11","w","0.00","0.00","5441.9423332708","5441.94","4600.00","841.94","0.0","0.0","0.0","Dec-2019","601.36","","Mar-2020","764","760","0","","1","Individual","","","","0","0","9625","1","1","0","1","22","4225","36","2","4","4670","24","28300","0","0","1","5","1375","9610","33.7","0","0","77","159","1","1","0","7","","1","","0","2","3","3","4","2","6","9","3","7","0","0","0","2","100","0","0","0","40000","9625","14500","11700","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103608248","","4000","4000","4000"," 36 months"," 10.49%","130","B","B2","Dental hygienist","2 years","RENT","50000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103608248","","major_purchase","Major purchase","768xx","TX","33.61","1","Apr-2003","670","674","0","6","37","10","1","4388","33.2%","33","w","0.00","0.00","1364.5","1364.50","682.36","222.98","0.0","459.16","82.6488","Nov-2017","130.0","","May-2018","549","545","0","67","1","Individual","","","","0","0","136208","0","4","1","2","7","131820","70","0","4","2461","56","13200","0","0","1","6","13621","39","98.4","0","0","148","163","15","7","6","120","","9","61","1","1","4","1","3","15","6","12","4","10","0","0","0","1","87.5","100","0","0","152852","136208","2500","139652","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103991278","","15000","15000","15000"," 60 months"," 13.49%","345.08","C","C2","Unit Supply Sergeant ","10+ years","RENT","70000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103991278","","credit_card","Credit card refinancing","531xx","WI","23.3","0","Aug-2004","685","689","0","","","13","0","17612","59.5%","43","w","7222.55","7222.55","12400.4","12400.40","7777.45","4622.95","0.0","0.0","0.0","Mar-2020","345.08","Apr-2020","Mar-2020","709","705","0","","1","Individual","","","","0","878","231762","1","4","3","3","7","36399","69","2","5","11014","66","29600","2","2","8","10","17828","1585","91.7","0","0","126","151","3","3","5","22","","8","","0","2","3","3","7","9","7","26","3","13","0","0","0","6","100","66.7","0","0","262663","54162","19100","52569","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104048617","","14000","14000","14000"," 36 months","  8.24%","440.27","B","B1","Retail Sales Consultant ","6 years","MORTGAGE","65000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104048617","","home_improvement","Home improvement","329xx","FL","10.8","0","May-1999","755","759","0","","","5","0","1344","20.7%","8","w","0.00","0.00","15836.32","15836.32","14000.00","1836.32","0.0","0.0","0.0","Mar-2020","439.69","Apr-2020","Mar-2020","749","745","0","","1","Individual","","","","0","0","169788","1","1","0","0","33","18203","61","1","1","278","51","6500","0","1","0","1","33958","722","27.8","0","0","121","57","0","0","1","57","","","","0","1","2","1","1","4","2","2","2","5","0","0","0","1","100","0","0","0","197948","20875","1000","29807","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104190255","","35000","35000","35000"," 60 months"," 25.49%","1037.38","E","E4","Human Resource Specialist LER","10+ years","MORTGAGE","114000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104190255","","home_improvement","Home improvement","224xx","VA","14.04","0","Nov-1998","660","664","1","30","","17","0","35694","74.8%","31","w","0.00","0.00","36875.0789167585","36875.08","35000.00","1875.08","0.0","0.0","0.0","Jun-2017","35565.1","","Nov-2019","679","675","0","30","1","Individual","","","","0","0","394086","1","2","0","1","19","46086","56","1","1","10424","70","47700","1","3","4","2","24630","1481","95.5","0","0","157","220","0","0","4","26","","0","","4","9","11","10","11","8","14","16","11","17","0","0","0","1","87.1","100","0","0","424707","81780","32700","52309","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103912095","","5000","5000","5000"," 36 months","  7.99%","156.66","A","A5","registered nurse","10+ years","MORTGAGE","52000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103912095","","debt_consolidation","Debt consolidation","486xx","MI","12.28","0","Sep-2004","690","694","0","","40","11","1","5978","71.2%","26","w","0.00","0.00","5632.15","5632.15","5000.00","632.15","0.0","0.0","0.0","Feb-2020","153.49","","Mar-2020","699","695","0","","1","Individual","","","","0","2075","83012","0","7","0","0","78","18753","58","0","2","3930","61","8400","0","0","1","2","7547","2570","60.5","0","0","150","115","18","18","1","25","","10","","0","1","2","2","5","13","3","12","2","11","0","0","0","0","100","50","0","0","116993","24731","6500","32197","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103618433","","17000","17000","17000"," 60 months"," 13.99%","395.48","C","C3","Accounting Assistant ","3 years","MORTGAGE","51188","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103618433","","debt_consolidation","Debt consolidation","080xx","NJ","20.3","1","Oct-2001","720","724","0","6","","15","0","14750","43.8%","44","w","8236.95","8236.95","14210.85","14210.85","8763.05","5447.80","0.0","0.0","0.0","Mar-2020","395.48","Apr-2020","Mar-2020","764","760","0","6","1","Individual","","","","0","0","184465","1","8","0","0","44","22350","58","1","1","6328","51","33700","0","0","0","1","13176","11922","46.5","0","0","185","185","0","0","3","93","","","","0","2","4","2","11","23","6","18","4","15","0","0","1","1","97.7","50","0","0","300065","37100","22300","38430","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102675947","","14000","14000","14000"," 60 months"," 15.99%","340.38","C","C5","Teacher","10+ years","RENT","43000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102675947","","debt_consolidation","Debt consolidation","367xx","AL","21.8","1","Oct-1995","670","674","0","10","","3","0","18537","99.1%","8","w","0.00","0.00","4804.1","4804.10","1460.60","1577.95","0.0","1765.55","317.799","Jan-2018","340.38","","Jul-2018","524","520","0","","1","Individual","","","","0","0","26572","0","1","0","0","25","8035","42","0","0","18537","70","18700","0","0","0","0","8857","163","99.1","0","0","257","137","60","25","0","137","","","","0","1","1","1","2","5","1","3","1","3","0","0","0","0","87.5","100","0","0","38058","26572","18700","19358","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104090121","","20000","20000","20000"," 36 months"," 15.99%","703.05","C","C5","Business development ","1 year","RENT","77000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104090121","","debt_consolidation","Debt consolidation","941xx","CA","29.02","1","Aug-1989","710","714","1","21","","13","0","11843","26%","24","w","0.00","0.00","25071.4288161665","25071.43","20000.00","5071.43","0.0","0.0","0.0","Aug-2019","6070.1","","Mar-2020","724","720","0","","1","Individual","","","","0","0","39953","2","4","2","2","1","28110","61","3","4","5701","44","45500","2","0","1","6","3073","26073","27.4","0","0","79","331","3","1","0","3","","0","21","0","4","5","5","11","7","9","17","5","13","0","0","0","5","95.8","20","0","0","91877","39953","35900","46377","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104045574","","10000","10000","10000"," 36 months","  7.99%","313.32","A","A5","Owner","10+ years","OWN","60000","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104045574","","debt_consolidation","Debt consolidation","190xx","PA","26.06","0","Sep-1980","695","699","0","","","11","0","47254","71.6%","22","w","0.00","0.00","11270.41","11270.41","10000.00","1270.41","0.0","0.0","0.0","Mar-2020","313.09","Apr-2020","Mar-2020","744","740","0","","1","Individual","","","","0","0","50472","0","1","0","0","26","3218","32","0","2","17407","66","66000","0","0","0","2","4588","17246","73.3","0","0","121","438","24","24","0","24","","","","0","9","9","9","12","3","10","19","9","11","0","0","0","0","100","33.3","0","0","76000","50472","64500","10000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103922038","","7200","7200","7200"," 36 months"," 11.39%","237.06","B","B3","manager","3 years","RENT","60000","Not Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103922038","","debt_consolidation","Debt consolidation","902xx","CA","11.63","1","Oct-1996","670","674","0","5","","8","0","6424","79.3%","20","w","0.00","0.00","6891.1","6891.10","5382.39","1246.18","0.0","262.53","47.2554","Jul-2019","237.06","","Jan-2020","499","0","0","59","1","Individual","","","","0","0","35785","0","4","0","2","16","29361","99","0","1","2336","95","8100","0","0","0","3","4473","350","94.3","0","0","245","70","23","16","0","52","","","","1","3","4","3","3","11","4","8","4","8","0","0","0","0","90","100","0","0","37811","35785","6100","29711","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104130148","","18000","18000","18000"," 36 months","  5.32%","542.07","A","A1","Director","10+ years","MORTGAGE","205000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104130148","","debt_consolidation","Debt consolidation","088xx","NJ","22.72","0","Aug-1993","730","734","0","","","23","0","36543","39%","27","f","0.00","0.00","19323.8377966244","19323.84","18000.00","1323.84","0.0","0.0","0.0","Apr-2019","6866.87","","Mar-2020","769","765","0","","1","Individual","","","","0","0","343968","1","6","2","3","3","92995","65","1","1","10335","53","93800","0","2","0","4","15635","34087","50.5","0","0","171","283","10","3","1","10","","","","0","7","12","7","8","8","15","17","12","23","0","0","0","3","100","28.6","0","0","490893","135895","68900","155593","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104240134","","26000","26000","26000"," 60 months"," 15.99%","632.14","C","C5","fulfillment coordinator","10+ years","RENT","52000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104240134","","debt_consolidation","Debt consolidation","984xx","WA","20.49","0","Oct-1997","700","704","1","","","12","0","30607","50.5%","25","w","13443.22","13443.22","22078.71","22078.71","12556.78","9521.93","0.0","0.0","0.0","Mar-2020","632.14","Apr-2020","Mar-2020","699","695","0","","1","Individual","","","","0","0","30607","0","0","0","0","40","0","","0","2","10625","51","60600","0","2","3","2","3061","26049","38.7","0","0","233","172","23","23","0","32","","1","","0","6","8","7","11","6","12","19","8","12","0","0","0","0","100","0","0","0","60600","30607","42500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
